x,y,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
-64.5,53.75,-32.61878788,8.409545455,2.155757576,1060.858788,-11.81242424,-49.73954545,37.92575758,-19.8480303,-41.72075758,-18.41287879,-45.54560606,143.8393939,23.00606061,5.574242424,42.68636364,61.68181818,19.40757576,60.76969697,21.70151515
-60.83333333,53.75,-28.07106061,6.629090909,2.093636364,869.0359091,-10.38712121,-41.33939394,30.94969697,-20.59075758,-34.52454545,-16.19939394,-38.41090909,235.0863636,32.5469697,11.5469697,33.87575758,86.04090909,38.41212121,82.23484848,45.29393939
-57.16666667,53.75,-21.82140575,6.488338658,2.026357827,850.477476,-4.297124601,-35.13322684,30.83769968,-16.14025559,-26.11102236,-10.16996805,-31.80623003,419.9201278,49.45207668,22.06549521,26.96964856,131.9632588,76.31309904,121.6916933,86.76517572
-53.5,53.75,-14.746875,8.773011364,2.301704545,992.8625,5.113920455,-32.46875,37.58210227,-11.87982955,-18.62897727,-1.488068182,-26.88096591,562.5085227,61.69602273,29.28693182,24.76420455,172.8039773,103.59375,143.6335227,116.4943182
-49.83333333,53.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-46.16666667,53.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-42.5,53.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-38.83333333,53.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-35.16666667,53.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-31.5,53.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-27.83333333,53.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-24.16666667,53.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-20.5,53.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-16.83333333,53.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-13.16666667,53.75,5.991333333,5.856,4.321333333,275.6653333,12.76733333,-0.628666667,13.396,4.52,7.77,9.514,2.588,1286.22,153.9866667,69.11333333,26.79333333,426.0333333,219.02,282.9533333,367.5333333
-9.5,53.75,-1.226948052,7.146590909,3.824188312,413.1899351,7.616883117,-11.11363636,18.73068182,-2.815584416,-0.085876623,3.725324675,-6.657142857,1236.49026,147.211039,64.86038961,26.7288961,415.9074675,209.1461039,270.8668831,345.8636364
-5.833333333,53.75,-4.26469697,6.985,3.301818182,496.6416667,5.539848485,-15.4730303,21.01393939,-7.199545455,0.16469697,1.817575758,-10.75166667,1027.080303,115.4515152,56.94848485,21.89090909,327.5318182,184.5787879,211.5181818,291.7772727
-2.166666667,53.75,-4.760454545,6.864242424,2.905606061,586.6669697,6.063484848,-17.32590909,23.38818182,-8.565909091,-0.284242424,2.330454545,-12.5819697,882.5242424,100.6939394,47.46666667,22.40151515,285.1651515,152.5878788,170.9545455,253.4151515
1.5,53.75,-2.512121212,10.21454545,3.168484848,768.5748485,12.78075758,-19.0430303,31.82212121,-2.614545455,-1.835606061,6.548787879,-12.92409091,613.8984848,66.52121212,37.02272727,17.47121212,181.4893939,123.8742424,149.3515152,153.6984848
5.166666667,53.75,-1.671969697,11.43348485,2.992424242,938.9415152,16.97909091,-20.6419697,37.61833333,3.283181818,-5.320454545,9.61530303,-14.09212121,637.7030303,79.28181818,36.0969697,19.44848485,204.7272727,123.8212121,195.2636364,135.2939394
8.833333333,53.75,-4.16469697,9.439393939,2.73030303,898.4742424,12.66939394,-21.24560606,33.9119697,5.862727273,-10.61969697,6.860151515,-15.90439394,714.7909091,88.60909091,38.71060606,22.81363636,237.7984848,138.4257576,231.0969697,149.1181818
12.5,53.75,-9.77469697,7.477272727,2.358484848,860.4978788,5.30469697,-25.75590909,31.05863636,0.535151515,-18.72272727,1.115606061,-20.91212121,694.9393939,86.24848485,37.74545455,22.98333333,231.8424242,131.7787879,225.9560606,138.7515152
16.16666667,53.75,-12.80575758,7.832727273,2.167424242,1002.905455,4.159393939,-31.17712121,35.33090909,-1.135151515,-24.54287879,-0.421363636,-26.22984848,741.1984848,106.1969697,33.17121212,32.72575758,271.4227273,115.5969697,263.4742424,122.4106061
19.83333333,53.75,-13.26348485,7.677272727,2.072272727,1044.605606,4.313636364,-31.95469697,36.2680303,-1.65,-25.33651515,-0.333181818,-27.18787879,695.5393939,99.74848485,29.73030303,37.1969697,267.0333333,98.31515152,252.8272727,106.4727273
23.5,53.75,-12.48,8.176969697,2.156515152,1073.907121,5.783030303,-31.44106061,37.22393939,-0.114393939,-25.03212121,0.882727273,-26.57136364,611.8560606,90.01515152,25.78030303,38.13333333,240.4939394,87.42272727,226.6954545,91.27424242
27.16666667,53.75,-10.13515152,9.900606061,2.25530303,1223.41197,10.95545455,-32.03166667,42.98560606,3.955151515,-25.04924242,5.155,-26.01833333,603.0560606,89.36818182,24.43333333,40.68333333,243.6409091,84.67424242,235.8136364,85.86818182
30.83333333,53.75,-8.413030303,11.25530303,2.340909091,1324.273333,14.45030303,-32.80151515,47.25484848,7.078939394,-23.95075758,7.915606061,-25.7280303,560.1621212,85.69545455,21.39545455,42.25606061,229.3757576,76.96212121,226.3560606,79.00909091
34.5,53.75,-7.393787879,11.83545455,2.32969697,1397.34697,16.95590909,-32.81060606,49.76833333,9.923939394,-23.36363636,9.987121212,-25.44727273,552.0030303,82.15,20.06212121,42.20757576,224.9848485,71.44090909,225.0060606,76.04090909
38.16666667,53.75,-6.855909091,11.85484848,2.262575758,1461.578939,18.28484848,-33.0419697,51.32863636,11.07621212,-23.52651515,11.2519697,-25.80393939,526.069697,77.81969697,20.81515152,38.2030303,202.7045455,71.35,202.6,80.12878788
41.83333333,53.75,-5.923484848,11.88530303,2.2,1512.992424,20.1130303,-32.80136364,52.91318182,10.75575758,-18.41469697,12.8769697,-25.50984848,435.5636364,61.50757576,21.00909091,31.27121212,149.1,68.9530303,145.15,80.8969697
45.5,53.75,-5.798939394,11.76848485,2.120151515,1564.265606,21.33575758,-32.94075758,54.27712121,7.121060606,-21.29939394,13.81454545,-25.915,398.0636364,48.91666667,19.42727273,26.53939394,128.5227273,66.49242424,122.6166667,76.21060606
49.16666667,53.75,-5.328636364,11.42742424,2.010151515,1625.359091,22.44378788,-33.22227273,55.66469697,4.711515152,-17.8930303,14.9519697,-26.26242424,359.0393939,45.93939394,18.30151515,27.28030303,115.7121212,63.03181818,108.3712121,71.60757576
52.83333333,53.75,-5.331363636,12.33651515,2.125151515,1619.743939,22.95909091,-33.75060606,56.70848485,-2.946666667,-10.71818182,14.84530303,-26.28515152,341.4439394,43.36515152,15.71666667,27.82878788,111.6060606,61.65454545,97.23181818,72.45757576
56.5,53.75,-5.66530303,13.50575758,2.315757576,1593.201061,22.70287879,-34.58121212,57.285,6.457121212,-21.16424242,14.03515152,-26.42545455,314.8060606,40.49090909,15.99242424,27.22575758,105.4969697,56.35757576,96.75151515,62.11060606
60.16666667,53.75,-6.295151515,13.25818182,2.246969697,1631.628788,22.53227273,-35.16424242,57.69742424,12.63272727,-25.11393939,13.90636364,-27.5330303,268.7636364,44.47121212,12.50606061,40.29545455,107.5545455,40.66060606,99.27424242,43.53484848
63.83333333,53.75,-5.503181818,12.18227273,2.08530303,1662.333788,23.0669697,-34.14378788,57.21181818,13.84636364,-23.21681818,15.07681818,-27.02272727,223.4984848,34.99545455,10.38939394,36.3030303,84.71515152,35.08333333,77.72121212,39.8
67.5,53.75,-6.26030303,12.41166667,2.139242424,1633.634848,22.12560606,-34.59893939,56.72166667,12.81454545,-21.81939394,14.01439394,-27.28757576,205.6439394,36.33030303,9.551515152,41.71363636,83.38636364,31.73787879,78.45606061,34.32424242
71.16666667,53.75,-6.078181818,12.52106061,2.184242424,1603.964242,22.06893939,-34.13151515,56.20151515,12.73772727,-21.78166667,13.89242424,-26.68545455,211.0545455,35.86818182,10.12878788,40.74545455,85.86363636,32.22575758,81.87575758,35.33636364
74.83333333,53.75,-6.274545455,12.2719697,2.106363636,1635.148333,22.05333333,-34.73590909,56.79378788,12.84954545,-21.55742424,13.98454545,-27.37818182,196.7409091,29.87424242,9.127272727,35.07878788,75.11969697,31.06212121,72.8030303,34.79545455
78.5,53.75,-6.316666667,12.56181818,2.187878788,1589.593636,21.86454545,-34.21575758,56.07893939,12.30560606,-22.82363636,13.39742424,-26.89560606,191.580303,31.60909091,8.854545455,38.30909091,75.3530303,30.56818182,73.94242424,31.92727273
82.16666667,53.75,-5.502575758,13.46151515,2.430151515,1482.698485,21.63287879,-32.70075758,54.33409091,12.26909091,-22.60969697,13.00318182,-24.70575758,259.1242424,37.47121212,11.54090909,35.37575758,97.8969697,42.38939394,96.52727273,42.88484848
85.83333333,53.75,-4.591969697,13.34181818,2.531515152,1386.504394,21.15212121,-30.55227273,51.70242424,12.43742424,-19.09484848,12.79818182,-22.68,326.1106061,49.55151515,13.06818182,43.90151515,137.1136364,46.13787879,136.6318182,46.79090909
89.5,53.75,-6.244393939,13.28287879,2.495909091,1376.282121,19.03060606,-33.07409091,52.10121212,10.89742424,-22.02712121,10.89742424,-24.51560606,327.5681818,61.55606061,8.683333333,66.91363636,169.9560606,28.76363636,169.9863636,29.93333333
93.16666667,53.75,-8.010151515,13.805,2.461363636,1465.668636,18.10893939,-36.85848485,54.96787879,9.921515152,-26.88651515,9.921515152,-27.79318182,454.0166667,90.4530303,10.8469697,68.51515152,235.519697,37.57424242,235.5393939,37.96363636
96.83333333,53.75,-12.15212121,14.27984848,2.516363636,1489.184394,14.15060606,-41.47015152,55.62106061,6.020909091,-32.35242424,6.020909091,-32.36833333,428.05,109.0863636,5.510606061,90.61666667,260.3757576,19.50757576,260.4,19.54090909
100.5,53.75,-10.02863636,14.49863636,2.598030303,1438.627879,16.30590909,-38.48833333,54.79439394,7.724393939,-27.33318182,7.724393939,-29.45015152,316.0863636,80.46060606,5.275757576,90.55454545,196.1787879,17.25151515,196.1969697,18.59393939
104.1666667,53.75,-9.248484848,13.69606061,2.38469697,1524.600455,18.26060606,-37.95409091,56.21590909,9.636515152,-25.87742424,9.636515152,-29.64424242,310.1757576,73.58636364,6.577272727,82.50454545,181.5666667,22.5,181.5954545,24.70757576
107.8333333,53.75,-10.64151515,13.24575758,2.311212121,1529.539848,16.59757576,-39.48727273,56.08439394,8.577424242,-27.90848485,8.577424242,-30.94060606,268.3666667,65.53181818,4.574242424,83.88030303,157.430303,16.04545455,157.4712121,22.50606061
111.5,53.75,-13.01409091,14.97939394,2.489545455,1583.482727,15.71136364,-43.19893939,58.90984848,7.223939394,-31.80651515,7.223939394,-33.67045455,306.3181818,84.21666667,2.712121212,101.7060606,205.2969697,10.71363636,205.3121212,12.17121212
115.1666667,53.75,-13.47969697,15.69651515,2.392727273,1771.229394,17.29787879,-47.03,64.32666667,8.615757576,-33.30030303,8.615757576,-36.77272727,325.0030303,91.96363636,1.875757576,109.6909091,229.569697,7.883333333,229.6151515,8.593939394
118.8333333,53.75,-13.56939394,15.9880303,2.418787879,1803.587727,17.40757576,-47.48,64.88666667,8.714090909,-37.06090909,8.714090909,-37.31090909,343.5848485,85.37575758,2.518181818,99.93787879,228.1287879,10.16666667,228.1590909,10.21363636
122.5,53.75,-12.695,15.33106061,2.336666667,1822.324545,18.09015152,-46.11863636,64.21,9.734848485,-36.48954545,9.734848485,-36.48954545,378.0045455,93.85909091,2.195454545,96.11969697,241.1090909,9.959090909,241.1348485,9.96969697
126.1666667,53.75,-11.43636364,13.55348485,2.082272727,1840.448182,19.02136364,-44.4830303,63.50227273,11.06560606,-35.64121212,11.06560606,-35.64121212,430.6212121,100.1787879,2.907575758,90.46060606,259.9242424,12.11666667,259.9560606,12.13636364
129.8333333,53.75,-12.16727273,13.60833333,2.003181818,1914.361364,18.95045455,-47.21621212,66.16787879,10.92939394,-36.93560606,10.93287879,-37.80121212,462.3318182,103.5272727,3.522727273,84.69242424,264.9242424,15.38333333,264.9621212,15.45606061
133.5,53.75,-13.555,12.35727273,1.893787879,1850.706667,16.55045455,-46.97515152,63.52833333,8.848181818,-36.04924242,8.968939394,-38.30666667,564.4287879,117.5333333,5.139393939,81.96666667,313.0757576,20.78181818,312.7272727,21.28636364
137.1666667,53.75,-10.09287879,12.15818182,1.979848485,1732.776212,18.55439394,-41.3719697,59.92606061,9.643636364,-28.97257576,11.24348485,-32.80651515,508.619697,90.63787879,8.265151515,64.48939394,246.4848485,30.56666667,231.5333333,35.56969697
140.8333333,53.75,-8.774440299,10.58246269,1.834701493,1670.06847,17.96455224,-38.03843284,55.99962687,7.773134328,-27.82761194,11.66809701,-30.63152985,520.5503731,78.61753731,14.21641791,49.24253731,219.7873134,51.79104478,188.9328358,58.19029851
144.5,53.75,-7.807526882,9.364516129,1.732258065,1567.599462,16.25376344,-36.25967742,52.51505376,5.802688172,-27.74623656,10.74623656,-28.82849462,567.0537634,86.20430108,16.46236559,46.63978495,237.1827957,62.92473118,194.4569892,64.22580645
148.1666667,53.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.8333333,53.75,-5.708333333,7.083333333,1.7375,1143.325,11.17083333,-28.69583333,39.86666667,5.225,-20.37083333,7.608333333,-21.72083333,587.1666667,91.75,15,50.66666667,253.375,55.75,227.3333333,56.91666667
155.5,53.75,-7.42,8.324181818,1.995454545,1142.165818,10.59472727,-30.19181818,40.78563636,3.325636364,-21.19945455,6.157272727,-22.93345455,532.4290909,84.36545455,15.54909091,51.86,234.1636364,54.67272727,210.0872727,58.09454545
159.1666667,53.75,-8.887407407,7.492037037,1.984444444,1040.782963,8.775740741,-28.05907407,36.84092593,-0.034814815,-17.13796296,3.850740741,-22.59166667,668.6481481,92.55925926,31.32592593,33.72037037,243.4981481,102.6685185,214.2037037,121.8240741
162.8333333,53.75,-7.382142857,8.435714286,2.171428571,1069.8875,10.66071429,-27.30357143,37.96607143,2.623214286,-11.58035714,5.492857143,-21.48392857,626.6428571,81.66071429,31.21428571,28.23214286,212.1964286,105.3928571,192.9642857,131.4821429
166.5,53.75,-3.791071429,7.398214286,2.501785714,759.6053571,9.582142857,-19.45357143,29.02678571,2.305357143,-8.666071429,5.555357143,-13.73214286,558.2678571,69.85714286,29.03571429,29.58928571,191.0892857,92.71428571,162.5714286,122.8928571
170.1666667,53.75,-1.175,6.0375,2.5625,583.6625,9.625,-13.6,23.25,5,-5.225,6.1125,-8.875,755,100.875,40.375,31,279.375,126.75,256.625,148.125
173.8333333,53.75,-1.383333333,4.909259259,2.411111111,510.5444444,7.894444444,-12.12962963,20.01481481,3.953703704,-5.890740741,5.051851852,-8.12037037,814.4074074,106.5185185,43.57407407,30.2962963,294.9074074,136.6111111,277.462963,156.3888889
177.5,53.75,-1.45,5.55,2.3,622.85,9.6,-14,23.6,-2.85,-0.2,6.45,-9.4,684.5,80.5,37.5,24,224.5,120,183,156.5
181.1666667,53.75,-0.866666667,5.344444444,2.4,560.2111111,9.605555556,-12.16666667,21.76111111,-2.094444444,0.122222222,6.405555556,-7.877777778,767.2222222,89.33333333,42.55555556,22.94444444,250.7222222,137.8333333,196.6666667,182.2222222
-178.1666667,51.25,0.848275862,4.873275862,2.963793103,376.6586207,9.193103448,-6.997413793,16.18965517,1.195689655,3.713793103,5.938793103,-3.711206897,1104.646552,120.8448276,61.38793103,20.93965517,350.6551724,197.5431034,263.1206897,277.0689655
-174.5,51.25,1.421428571,4.851298701,2.961688312,371.5207792,9.873376623,-6.266233766,16.13831169,1.776623377,4.257142857,6.504545455,-2.975974026,1071.220779,119.4480519,60.0974026,21.64935065,341.8051948,190.7987013,260.7077922,261.474026
-170.8333333,51.25,2.456451613,4.593548387,2.783870968,375.7741935,10.90967742,-5.311290323,16.21935484,3.677419355,4.843548387,7.624193548,-1.969354839,912.7419355,106.3064516,53.91935484,22.85483871,297.2096774,169.0483871,240.8709677,207.4032258
-167.1666667,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-163.5,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-159.8333333,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-156.1666667,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-152.5,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-148.8333333,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-145.1666667,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-141.5,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-137.8333333,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-134.1666667,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-130.5,51.25,2.982017544,4.872807018,3.478947368,332.1342105,11.03377193,-3.026315789,14.06315789,2.763157895,4.171052632,7.576754386,-0.708333333,3350.175439,352.5745614,212.0263158,16.4122807,992.2061404,697.2807018,778.9473684,889.6666667
-126.8333333,51.25,-7.495665635,4.94876161,3.415634675,319.8603715,-0.094272446,-13.96021672,13.86532508,-8.854798762,-7.329256966,-3.235913313,-11.07585139,1650.609907,186.1904025,88.84210526,24.93188854,528.3962848,304.0665635,387.6687307,488.5944272
-123.1666667,51.25,-17.00924242,8.692727273,3.517272727,540.0318182,-4.933484848,-29.17409091,24.24015152,-12.22954545,-19.24212121,-10.34227273,-23.87378788,374.0454545,56.39848485,16.7030303,39.05909091,141.8606061,58.49848485,131.0893939,89.38787879
-119.5,51.25,-19.09136364,6.95,2.855606061,596.289697,-6.006060606,-29.85530303,23.85060606,-15.2380303,-21.21121212,-11.49515152,-26.61227273,307.0151515,49.45909091,12.52424242,39.29393939,122.4166667,43.19393939,114.2181818,66.38787879
-115.8333333,51.25,-24.40772727,8.941363636,3.05030303,683.7142424,-9.466363636,-38.09515152,28.62818182,-18.12090909,-29.31878788,-15.83848485,-32.80924242,297.9515152,45.95606061,12.28939394,42.75757576,118.4212121,42.12272727,103.4393939,55.08333333
-112.1666667,51.25,-24.1969697,11.47075758,3.163939394,859.6674242,-6.26969697,-41.85363636,35.58439394,-15.25424242,-33.7630303,-13.38227273,-34.87757576,211.4833333,39.02575758,5.96969697,60.52575758,103.919697,21.82272727,80.25151515,22.93333333
-108.5,51.25,-25.43939394,10.83939394,2.882121212,940.1043939,-6.583333333,-43.34848485,36.76560606,-15.62727273,-36.79878788,-13.49575758,-37.07681818,213.0772727,38.27272727,5.015151515,65.71666667,107.0863636,18.48787879,91.67878788,18.83484848
-104.8333333,51.25,-27.10015152,10.47818182,2.697121212,997.2693939,-7.853636364,-45.74257576,37.88833333,-16.9080303,-39.00287879,-14.40318182,-39.4880303,247.1878788,49.49848485,4.66969697,74.18636364,132.7727273,17.17121212,107.2515152,17.56060606
-101.1666667,51.25,-29.61787879,10.03393939,2.474848485,1078.306212,-9.611666667,-49.16893939,39.55772727,-18.59060606,-42.41469697,-15.9280303,-43.13575758,286.8227273,62.16060606,4.292424242,82.02727273,164.3909091,16.48787879,123.7575758,16.7030303
-97.5,51.25,-30.48363636,9.608787879,2.317878788,1126.779697,-10.55515152,-50.94893939,40.39181818,-18.58,-43.96378788,-16.16454545,-44.66287879,305.6409091,64.13030303,4.031818182,80.88787879,171.0893939,15.95454545,147.8242424,16.13939394
-93.83333333,51.25,-31.28439394,7.482878788,1.889545455,1138.002727,-12.16348485,-50.79727273,38.63393939,-19.06257576,-44.98818182,-16.77863636,-45.70257576,294.280303,59.78181818,4.06969697,78.63333333,162.6227273,15.23333333,150.0166667,15.56515152
-90.16666667,51.25,-32.96378788,8.165454545,1.992727273,1179.121818,-13.18227273,-53.26257576,40.0819697,-20.09272727,-46.74106061,-17.79621212,-47.81651515,268.6378788,52.22121212,4.606060606,69.56060606,139.2651515,17.22272727,126.1363636,17.93787879
-86.5,51.25,-33.79045455,8.614848485,2.029393939,1202.116061,-13.52863636,-55.07106061,41.54409091,-20.35924242,-47.76045455,-18.19393939,-48.85227273,236.9560606,42.58030303,5.622727273,59.72424242,111.6181818,19.36515152,102.7787879,21.15909091
-82.83333333,51.25,-33.77969697,9.552424242,2.181818182,1225.891061,-12.83742424,-55.67121212,42.84060606,-19.99348485,-46.25227273,-17.95030303,-49.28651515,201.0712121,34.53181818,5.266666667,56.56969697,93.47272727,18.07727273,88.26666667,20.28181818
-79.16666667,51.25,-34.29484848,10.73606061,2.319545455,1282.610152,-12.18409091,-57.25924242,45.0769697,-20.09939394,-48.66272727,-18.01409091,-50.6469697,195.3606061,35.1969697,3.653030303,62.41060606,96.03030303,14.4469697,91.39545455,15.27878788
-75.5,51.25,-34.54712121,8.733787879,2.06969697,1229.679697,-14.20242424,-55.43181818,41.23636364,-20.52863636,-47.72590909,-18.84712121,-50.31287879,174.1787879,29.33636364,4.304545455,56.27878788,83.3469697,15.00757576,80.84393939,16.24848485
-71.83333333,51.25,-33.43833333,8.097727273,2.10030303,1117.355455,-13.98530303,-51.70530303,37.71863636,-19.69575758,-45.19257576,-18.90227273,-47.59257576,145.5121212,23.54090909,4.610606061,46.09090909,65.26969697,15.38484848,64.78333333,17.42272727
-68.16666667,51.25,-31.1019697,8.191060606,2.244848485,1023.112273,-12.03984848,-47.8669697,35.82984848,-23.50060606,-41.85893939,-17.57212121,-43.8580303,192.8757576,28.93030303,7.3,41.91666667,77.04242424,25.30757576,71.03636364,30.36666667
-64.5,51.25,-29.21318182,8.321818182,2.338030303,955.925,-10.68257576,-45.73106061,35.04969697,-19.54393939,-38.97439394,-16.57727273,-41.05969697,260.4454545,38.49242424,8.425757576,45.17727273,106.3666667,30.84545455,96.15151515,36.01818182
-60.83333333,51.25,-27.72439394,7.533484848,2.341515152,864.7483333,-10.75045455,-42.32454545,31.57515152,-19.00075758,-37.52272727,-16.20212121,-38.36969697,362.919697,51.63787879,12.68787879,43.30151515,145.1181818,43.73787879,132.7454545,47.81363636
-57.16666667,51.25,-22.46306991,7.084650456,2.234194529,837.931307,-5.67993921,-36.11519757,30.43708207,-14.2887538,-30.42234043,-11.18905775,-32.50273556,485.0106383,60.56079027,23.03495441,32.94224924,168.8191489,79.26139818,161.6367781,87.4893617
-53.5,51.25,-14.771875,9.758238636,2.465056818,1026.621023,6.296875,-32.83210227,39.12698864,-5.827272727,-23.84857955,-1.068181818,-27.33522727,646.2471591,81.8125,31.78693182,30.55965909,216.09375,112.8721591,191.4346591,126.9232955
-49.83333333,51.25,-8.928947368,9.368421053,2.434210526,1002.476316,11.12105263,-27.70526316,38.82105263,-4.415789474,-11.96578947,4.315789474,-21.47368421,887.3684211,118.6578947,37.55263158,32,310.3947368,136.8947368,202.8421053,201.2631579
-46.16666667,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-42.5,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-38.83333333,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-35.16666667,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-31.5,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-27.83333333,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-24.16666667,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-20.5,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-16.83333333,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-13.16666667,51.25,5.63,6.455,4.37,296.135,12.91,-1.69,14.61,3.72,8.185,9.325,1.865,1387.85,169.55,71.25,29.1,472.85,226.4,279.2,417.55
-9.5,51.25,4.722955975,8.636006289,4.094496855,441.5742138,15.59103774,-5.460062893,21.05125786,0.505188679,9.612421384,10.23380503,-0.977201258,1290.037736,155.4166667,63.13836478,28.91509434,441.9764151,209.9323899,219.7358491,422.1179245
-5.833333333,51.25,2.444242424,9.495,3.699545455,564.6704545,15.29924242,-10.04909091,25.35181818,-2.825606061,8.557121212,9.442878788,-5.01469697,980.2409091,113.319697,53.02878788,25.18181818,324.6424242,173.8984848,179.5772727,308.15
-2.166666667,51.25,0.429242424,9.150909091,3.371212121,613.9339394,13.61954545,-12.92727273,26.54409091,-5.196969697,6.308636364,7.883030303,-7.78030303,838.5151515,93.56818182,48.24848485,18.67121212,260.7863636,158.7772727,172.3212121,248.9621212
1.5,51.25,1.076363636,10.355,3.40030303,711.5168182,15.85030303,-14.11242424,29.965,0.859393939,0.338939394,9.44969697,-8.548030303,611.3030303,63.3530303,37.83333333,13.36515152,173.0075758,131.3681818,155.2242424,145.9469697
5.166666667,51.25,0.872727273,10.02257576,3.135909091,780.1071212,16.35651515,-14.97409091,31.32878788,8.269545455,-3.461060606,10.03848485,-9.601363636,697.4545455,75.45757576,43.48939394,15.19545455,205.969697,146.9060606,201.2878788,159.4348485
8.833333333,51.25,-0.431212121,9.521515152,2.963484848,812.1763636,15.17742424,-16.40136364,31.57878788,8.923333333,-8.073787879,9.247272727,-11.18590909,642.9015152,72.85909091,38.98939394,18.21515152,200.4621212,130.6515152,200.2409091,138.9787879
12.5,51.25,-3.15469697,8.987424242,2.688787879,887.6895455,13.10227273,-19.82409091,32.92621212,7.393787879,-13.66424242,7.640757576,-14.72712121,542.9363636,69.20454545,30.8530303,25.36060606,188.3015152,100.6681818,187.5257576,103.6212121
16.16666667,51.25,-6.955606061,8.571060606,2.48,922.8259091,9.086060606,-24.84590909,33.93272727,3.640454545,-18.00606061,4.027121212,-19.43257576,516.5984848,72.67272727,25.86212121,33.33787879,195.0257576,82.04393939,192.5878788,87.12121212
19.83333333,51.25,-5.483939394,10.62712121,2.543030303,1106.219242,13.89666667,-27.18969697,41.0880303,7.288636364,-19.18378788,7.553333333,-20.55681818,535.6151515,79.04393939,24.45151515,39.86969697,215.9333333,76.17424242,215.030303,78.52272727
23.5,51.25,-5.126666667,10.99772727,2.522272727,1163.533939,15.24924242,-27.61393939,42.86530303,7.993636364,-19.39863636,8.623636364,-20.7869697,529.6545455,78.06969697,23.58787879,40.74393939,214.3227273,75.19242424,211.9227273,77.10151515
